13,8,505,716,556,743
13,9,561,716,614,744
13,10,619,717,673,744
13,11,678,717,732,744
13,12,736,717,790,745
13,13,795,717,848,745
13,14,852,717,906,744
13,15,910,717,964,744
13,16,969,717,1022,744
13,17,1027,717,1080,744
13,18,1084,716,1141,745
13,19,1144,716,1203,745
14,0,21,772,81,820
14,1,96,767,154,820
14,2,165,764,216,817
14,3,225,759,276,821
14,4,286,763,338,817
14,5,345,763,405,806
14,6,411,759,467,805
14,7,476,759,524,819
14,8,534,764,595,822
14,9,604,775,667,821
14,10,672,788,735,822
14,11,739,787,802,822
14,12,805,784,866,822
14,13,871,782,931,822
14,14,950,782,1010,822
14,15,1013,783,1073,822
14,16,1077,782,1137,822
14,17,1141,782,1201,822
15,0,29,847,62,894
15,1,67,849,110,895
15,2,116,850,163,894
15,3,168,850,216,894
15,4,221,849,271,895
15,5,276,842,311,895
15,6,319,833,350,895
15,7,364,845,395,906
15,8,403,845,434,906
15,9,447,846,478,906
15,10,492,844,523,906
15,11,533,844,564,906
15,12,577,844,609,906
15,13,619,844,652,906
15,14,660,845,695,906
15,15,710,844,745,905
15,16,753,845,785,905
15,17,801,844,832,905
15,18,842,843,875,905
15,19,890,842,923,904
15,20,937,844,970,904
15,21,982,845,1014,905
15,22,1029,844,1061,905
15,23,1074,843,1105,905
15,24,1121,843,1154,905
16,0,35,924,87,979
16,1,91,929,141,979
16,2,145,929,191,979
16,3,198,929,245,979
16,4,252,929,298,979
16,5,303,929,348,979
16,6,356,929,400,979
16,7,411,929,452,979
16,8,462,929,500,979
16,9,514,930,551,979
16,10,566,931,604,979
16,11,616,932,653,979
16,12,666,934,712,979
16,13,724,934,772,979
16,14,784,934,832,979
16,15,843,933,886,979
16,16,898,932,934,979
16,17,946,930,980,979
16,18,992,930,1026,978
17,0,35,1004,92,1051
17,1,100,1005,158,1052
17,2,166,1006,225,1052
17,3,232,1004,294,1052
17,4,302,1003,365,1051
17,5,373,1004,435,1051
17,6,442,1005,503,1052
17,7,510,1006,570,1054
17,8,576,1006,636,1055
17,9,642,1004,702,1053
17,10,709,1002,770,1052
17,11,775,1003,833,1052
18,0,47,1084,75,1129
18,1,82,1083,110,1129
18,2,118,1083,148,1129
18,3,159,1084,190,1129
18,4,200,1084,232,1129
18,5,241,1084,272,1129
18,6,279,1084,311,1129
18,7,317,1083,348,1129
18,8,364,1091,398,1130
18,9,403,1086,433,1129
18,10,441,1082,469,1127
18,11,478,1087,513,1126
18,12,524,1086,556,1127
18,13,565,1084,596,1128
18,14,606,1083,634,1129
18,15,652,1083,683,1129
18,16,690,1084,721,1129
18,17,729,1084,760,1129
19,0,35,1162,69,1209
19,1,78,1164,115,1209
19,2,120,1164,161,1209
19,3,167,1165,208,1209
19,4,213,1165,253,1209
19,5,258,1164,295,1209
19,6,302,1164,339,1209
19,7,347,1162,384,1209
19,8,394,1161,432,1209
19,9,441,1160,482,1209
19,10,493,1159,536,1209
19,11,555,1160,601,1209
19,12,614,1154,653,1209
19,13,669,1150,705,1209
19,14,717,1157,759,1209
19,15,770,1162,820,1209
19,16,831,1162,881,1209
19,17,895,1159,935,1209
19,18,948,1156,990,1208
19,19,1000,1155,1046,1209
19,20,1053,1154,1103,1209
19,21,1113,1155,1151,1209
20,0,33,1246,70,1290
20,1,76,1249,115,1290
20,2,122,1249,167,1290
20,3,173,1246,225,1290
20,4,230,1238,279,1290
20,5,283,1232,326,1290
20,6,331,1229,379,1284
20,7,384,1227,437,1273
20,8,441,1227,494,1266
20,9,497,1227,556,1269
20,10,559,1227,621,1277
20,11,624,1229,687,1283
20,12,689,1234,750,1289
20,13,753,1254,813,1290
20,14,816,1254,876,1290
20,15,878,1255,940,1290
20,16,942,1254,1005,1290
21,0,30,1308,93,1345
21,1,98,1308,161,1345
21,2,165,1307,228,1345
21,3,232,1307,295,1345
21,4,299,1307,362,1345
21,5,366,1308,429,1345
21,6,433,1308,496,1345
21,7,500,1307,563,1345
21,8,567,1307,630,1345
21,9,635,1306,698,1344
21,10,704,1304,762,1344
21,11,768,1301,812,1344
21,12,821,1300,859,1345
22,0,40,1380,71,1426
22,1,76,1381,108,1426
22,2,116,1381,147,1426
22,3,154,1381,185,1426
23,0,209,1381,240,1427
23,1,245,1381,276,1427
23,2,281,1378,312,1429
23,3,317,1374,349,1431
23,4,357,1372,389,1432
23,5,396,1369,428,1432
24,0,454,1382,483,1427
24,1,490,1383,519,1426
25,0,930,1418,954,1443
25,1,934,1383,951,1405
25,2,959,1383,977,1405
25,3,962,1419,986,1443
25,4,985,1383,1003,1406
25,5,995,1419,1020,1442
25,6,1013,1382,1031,1406
25,7,1028,1420,1053,1441
25,8,1041,1383,1057,1406
25,9,1060,1420,1085,1442
25,10,1067,1383,1082,1406
25,11,1091,1383,1106,1405
25,12,1094,1419,1120,1442
25,13,1114,1383,1128,1406
25,14,1128,1419,1153,1442
25,15,1138,1382,1154,1406
25,16,1160,1418,1185,1443
25,17,1164,1383,1181,1406
26,0,42,1518,87,1559
26,1,44,1458,75,1509
27,0,86,1458,117,1509
27,1,90,1520,136,1559
27,2,127,1458,158,1510
27,3,139,1521,186,1558
27,4,168,1458,199,1510
27,5,189,1522,235,1558
27,6,210,1459,241,1511
27,7,236,1524,283,1559
27,8,249,1458,281,1510
27,9,286,1525,332,1559
27,10,292,1459,323,1511
28,0,334,1526,379,1559
28,1,336,1460,368,1512
29,0,378,1461,410,1513
29,1,382,1526,426,1559
29,2,423,1462,456,1513
29,3,430,1527,473,1559
29,4,465,1463,499,1514
29,5,478,1528,519,1559
29,6,507,1465,542,1514
29,7,526,1528,567,1559
29,8,547,1466,584,1514
29,9,576,1528,616,1559
29,10,588,1468,627,1514
29,11,626,1529,666,1559
29,12,631,1469,673,1513
29,13,675,1471,718,1513
29,14,677,1529,718,1559
29,15,724,1529,765,1559
30,0,1019,1482,1033,1498
30,1,1038,1481,1052,1498
30,2,1055,1508,1069,1521
30,3,1058,1480,1072,1498
30,4,1073,1508,1087,1521
30,5,1078,1480,1091,1498
30,6,1091,1508,1105,1521
30,7,1097,1480,1108,1498
30,8,1106,1449,1132,1472
30,9,1112,1508,1127,1521
30,10,1115,1481,1125,1498
30,11,1131,1481,1143,1498
30,12,1131,1508,1145,1521
30,13,1136,1449,1157,1472
30,14,1148,1508,1162,1521
30,15,1149,1480,1161,1498
30,16,1165,1449,1181,1471
30,17,1165,1508,1180,1521
30,18,1167,1480,1179,1498
31,0,46,1598,76,1625
31,1,81,1598,111,1625
31,2,114,1596,145,1625
31,3,149,1596,180,1626
32,0,224,1598,250,1624
32,1,257,1599,285,1626
32,2,292,1599,321,1626
32,3,327,1598,356,1625
32,4,361,1601,391,1628
32,5,396,1600,425,1627
32,6,429,1599,459,1626
32,7,464,1599,494,1626
32,8,498,1599,528,1625
32,9,536,1596,564,1621
32,10,572,1595,599,1621
32,11,608,1596,634,1622
32,12,644,1595,670,1623
32,13,681,1596,707,1624
32,14,719,1596,745,1625
32,15,751,1597,777,1626
33,0,39,1654,87,1699
33,1,101,1654,148,1699
33,2,162,1654,209,1698
33,3,223,1655,271,1696
33,4,290,1655,336,1693
33,5,354,1655,398,1693
33,6,411,1655,457,1697
33,7,470,1654,518,1701
33,8,531,1654,580,1702
33,9,591,1654,642,1702
33,10,655,1654,709,1702
33,11,717,1654,773,1699
33,12,777,1654,834,1697
33,13,839,1654,894,1694
33,14,902,1654,954,1697
34,0,36,1730,73,1776
34,1,77,1729,115,1775
34,2,120,1728,160,1775
34,3,164,1729,204,1775
34,4,208,1730,247,1776
34,5,253,1730,292,1776
34,6,297,1731,335,1776
34,7,339,1731,377,1776
34,8,381,1731,419,1776
34,9,422,1731,460,1776
34,10,464,1731,502,1776
34,11,511,1731,549,1776
34,12,553,1730,592,1776
34,13,596,1729,637,1776
34,14,641,1728,683,1776
34,15,688,1727,730,1776
35,0,743,1724,783,1776
35,1,789,1726,830,1776
35,2,837,1727,878,1776
35,3,882,1728,921,1775
35,4,925,1729,963,1775
36,0,36,1802,74,1847
36,1,79,1802,118,1847
36,2,123,1801,162,1847
36,3,168,1801,207,1847
36,4,213,1796,252,1847
36,5,266,1794,304,1847
36,6,307,1792,345,1847
36,7,349,1790,387,1847
36,8,389,1788,427,1847
36,9,431,1787,469,1847
36,10,472,1787,510,1847
37,0,35,1879,71,1924
37,1,76,1882,113,1924
37,2,117,1884,155,1923
37,3,159,1883,198,1923
37,4,201,1881,245,1923
37,5,248,1879,293,1923
37,6,296,1877,349,1923
37,7,353,1877,407,1923
37,8,412,1877,466,1923
37,9,474,1877,527,1923
37,10,534,1877,587,1923
37,11,596,1877,649,1923
37,12,656,1877,708,1923
37,13,716,1877,768,1923
37,14,775,1877,828,1923
37,15,836,1877,889,1923
37,16,895,1877,949,1923
38,0,39,1957,68,1977
38,1,74,1957,103,1978
38,2,108,1957,137,1978
38,3,141,1957,170,1980
38,4,175,1957,204,1981
38,5,209,1957,238,1983
38,6,244,1957,273,1986
38,7,278,1957,307,1990
38,8,313,1957,342,1995
38,9,350,1957,379,2001
38,10,385,1957,414,2006
38,11,421,1957,450,2010
38,12,458,1957,487,2014
38,13,495,1957,524,2016
38,14,533,1957,562,2017
38,15,571,1957,601,2017
38,16,611,1957,642,2014
38,17,649,1957,680,2010
38,18,687,1957,720,2008
38,19,726,1957,760,2005
38,20,766,1957,801,2002
38,21,807,1957,842,1998
38,22,847,1957,882,1996
38,23,887,1957,921,1995
38,24,925,1957,958,1994
38,25,963,1957,996,1994
39,0,41,2018,74,2057
39,1,83,2018,118,2061
39,2,127,2018,168,2064
39,3,177,2018,224,2067
39,4,231,2018,281,2068
39,5,287,2021,340,2070
39,6,347,2026,401,2073
39,7,408,2027,462,2076
39,8,468,2028,521,2077
39,9,527,2031,579,2079
39,10,586,2036,636,2079
39,11,641,2042,686,2081
39,12,694,2045,737,2081
40,0,37,2103,82,2141
40,1,88,2100,138,2139
40,2,144,2096,199,2139
40,3,206,2094,263,2139
40,4,271,2093,332,2139
41,0,357,2092,418,2139
41,1,424,2093,482,2139
41,2,487,2096,536,2139
41,3,543,2100,586,2139
41,4,593,2103,635,2141
41,5,642,2100,686,2139
41,6,692,2095,743,2139
41,7,748,2093,808,2139
41,8,816,2093,879,2139
42,0,32,2160,89,2207
42,1,96,2160,139,2207
42,2,149,2161,187,2207
42,3,194,2161,232,2207
42,4,238,2161,276,2207
43,0,300,2159,338,2207
43,1,349,2158,387,2207
43,2,396,2159,438,2207
44,0,461,2160,511,2207
44,1,515,2161,565,2207
44,2,571,2162,609,2207
44,3,613,2163,651,2207
44,4,656,2163,695,2207
44,5,699,2162,738,2207
44,6,742,2161,781,2207
44,7,786,2148,843,2207
44,8,840,2148,891,2207
45,0,40,2221,77,2268
45,1,82,2223,119,2267
45,2,126,2225,162,2267
45,3,169,2228,206,2267
45,4,213,2231,251,2266
45,5,258,2232,297,2267
45,6,304,2230,343,2266
45,7,352,2227,394,2266
45,8,402,2223,446,2266
45,9,451,2221,499,2266
45,10,509,2219,559,2266
45,11,568,2219,617,2266
45,12,626,2219,675,2266
45,13,681,2219,730,2266
45,14,736,2219,785,2266
45,15,791,2218,839,2266
45,16,846,2217,894,2266
45,17,902,2217,950,2266
45,18,956,2216,1004,2266
45,19,1010,2216,1058,2266
45,20,1064,2216,1112,2266
45,21,1117,2216,1165,2266
46,0,33,2306,71,2350
46,1,76,2306,115,2350
46,2,120,2307,161,2350
46,3,165,2307,207,2350
46,4,208,2306,251,2352
46,5,254,2305,297,2352
46,6,301,2305,343,2352
46,7,348,2306,390,2352
46,8,395,2307,436,2352
46,9,441,2303,482,2351
46,10,491,2301,522,2350
46,11,535,2300,565,2350
47,0,581,2301,612,2350
47,1,619,2302,651,2350
47,2,656,2302,693,2350
47,3,707,2302,746,2349
47,4,753,2303,789,2349
47,5,798,2306,832,2351
47,6,842,2306,875,2352
48,0,36,2375,72,2423
48,1,80,2370,117,2423
48,2,127,2368,165,2423
48,3,174,2366,211,2424
48,4,216,2361,265,2425
48,5,268,2377,311,2423
48,6,318,2378,355,2423
48,7,364,2378,398,2423
48,8,406,2376,440,2423
48,9,459,2375,496,2423
48,10,503,2374,541,2423
48,11,549,2375,587,2423
48,12,597,2375,636,2423
48,13,645,2375,683,2423
48,14,693,2374,730,2423
48,15,748,2375,792,2421
48,16,799,2374,846,2421
48,17,854,2375,892,2422
48,18,900,2376,937,2423
49,0,31,2458,69,2505
49,1,74,2458,113,2505
49,2,117,2457,157,2505
49,3,168,2459,204,2505
49,4,209,2458,248,2505
49,5,256,2458,305,2505
49,6,312,2456,360,2504
49,7,367,2456,417,2504
49,8,424,2457,475,2504
49,9,480,2458,521,2504
49,10,526,2459,563,2504
49,11,568,2458,606,2505
49,12,611,2456,649,2504
49,13,653,2455,692,2502
49,14,694,2454,734,2502
49,15,738,2453,778,2503
49,16,782,2452,823,2503
49,17,828,2452,873,2502
49,18,879,2452,927,2502
49,19,935,2453,976,2502
49,20,984,2454,1024,2504
50,0,31,2524,70,2572
50,1,77,2525,116,2572
50,2,122,2527,164,2571
50,3,170,2528,215,2572
50,4,220,2525,267,2572
50,5,271,2527,317,2572
50,6,324,2527,369,2572
50,7,370,2514,421,2572
50,8,426,2525,474,2572
50,9,482,2525,529,2572
50,10,534,2525,591,2572
50,11,596,2525,649,2572
50,12,655,2525,700,2572
50,13,705,2525,748,2572
50,14,754,2525,795,2572
50,15,800,2525,840,2572
50,16,853,2525,893,2572
50,17,897,2525,938,2572
50,18,943,2525,984,2572
50,19,997,2525,1033,2572
50,20,1039,2525,1075,2572
